"Dest","Source","Mapping"
"¿ïÇÁ·¹ÀÎÀú_³²","¿ïÇÁ·¹ÀÎÀú_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿ïÇÁ·¹ÀÎÀú_¿©","¿ïÇÁ·¹ÀÎÀú_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿ö·Ï_³²","¿ö·Ï_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿ö·Ï_¿©","¿ö·Ï_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿ø´õ·¯_³²","¿ø´õ·¯_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¿ø´õ·¯_¿©","¿ø´õ·¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"À§Àúµå_³²","À§Àúµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"À§Àúµå_¿©","À§Àúµå_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦³×¸¯_³²","Á¦³×¸¯_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦³×¸¯_¿©","Á¦³×¸¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦³×¸¯¸äµÅÁö_³²","Á¦³×¸¯_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦³×¸¯¸äµÅÁö_¿©","Á¦³×¸¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦Ã¶°ø_³²","Á¦Ã¶°ø_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦Ã¶°ø_¿©","Á¦Ã¶°ø_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦Ã¶°ø¸äµÅÁö_³²","Á¦Ã¶°ø_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Á¦Ã¶°ø¸äµÅÁö_¿©","Á¦Ã¶°ø_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Áý½Ã_¿©","Áý½Ã_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Ã¨ÇÇ¿Â_³²","Ã¨ÇÇ¿Â_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Ã¨ÇÇ¿Â_¿©","Ã¨ÇÇ¿Â_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_³²","Ã¨ÇÇ¿Â_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Ã¨ÇÇ¿Â¾ËÆÄÄ«_¿©","Ã¨ÇÇ¿Â_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÃÊº¸ÀÚ_³²","ÃÊº¸ÀÚ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÃÊº¸ÀÚ_¿©","ÃÊº¸ÀÚ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_³²","±æ·ÎÆ¾Å©·Î½º_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º±æ·ÎÆ¾Å©·Î½º_¿©","±æ·ÎÆ¾Å©·Î½º_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º·Î±×_³²","·Î±×_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º·Î±×_¿©","·Î±×_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_³²","½¦µµ¿ìÃ¼ÀÌ¼­_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º½¦µµ¿ìÃ¼ÀÌ¼­_¿©","½¦µµ¿ìÃ¼ÀÌ¼­_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º½ºÅäÄ¿_³²","½ºÅäÄ¿_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÄÌº£·Î½º½ºÅäÄ¿_¿©","½ºÅäÄ¿_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å©¶ó¿î_³²","Å©¶ó¿î_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å©·ç_³²","Å©·ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å©·ç_¿©","Å©·ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å©¸®¿¡ÀÌÅÍ_³²","Å©¸®¿¡ÀÌÅÍ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å©¸®¿¡ÀÌÅÍ_¿©","Å©¸®¿¡ÀÌÅÍ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²","Å©¸®¿¡ÀÌÅÍ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©","Å©¸®¿¡ÀÌÅÍ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶·¹ÀÎÁ®_³²","Å¸Á¶·¹ÀÎÁ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶·¹ÀÎÁ®_¿©","Å¸Á¶·¹ÀÎÁ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶¹«Èñ_³²","¹Ùµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶¹«Èñ_¿©","¹«Èñ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶¹Î½ºÆ®·²_³²","¹Î½ºÆ®·²_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶¹Ùµå_³²","¹Ùµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶¹Ùµå_¿©","¹«Èñ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶½º³ªÀÌÆÛ_³²","½º³ªÀÌÆÛ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶½º³ªÀÌÆÛ_¿©","½º³ªÀÌÆÛ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶¿ø´õ·¯_¿©","¿ø´õ·¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶Å©¶ó¿î_³²","Å©¶ó¿î_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶ÇåÅÍ_³²","ÇåÅÍ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"Å¸Á¶ÇåÅÍ_¿©","ÇåÅÍ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÅÂ±Ç¼Ò³â_³²","ÅÂ±Ç¼Ò³â_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÅÂ±Ç¼Ò³â_¿©","ÅÂ±Ç¼Ò³â_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÅÂ±Ç¼Ò³âÆ÷¸µ_³²","ÅÂ±Ç¼Ò³â_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÅÂ±Ç¼Ò³âÆ÷¸µ_¿©","ÅÂ±Ç¼Ò³â_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆÈ¶óµò_³²","ÆÈ¶óµò_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚ°Ç³Ê_³²","°Ç³Ê_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚ°Ç³Ê_¿©","°Ç³Ê_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚ·Î³ª_³²","ÆäÄÚ·Î³ª_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚ·Î³ª_¿©","ÆäÄÚ·Î³ª_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆÈ¶ó_³²","ÆäÄÚÆÈ¶ó_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆÈ¶ó_¿©","ÆäÄÚÆÈ¶ó_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆÈ¶óµò_³²","ÆäÄÚÆÈ¶ó_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆÈ¶óµò_¿©","ÆäÄÚÆÈ¶ó_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆäÄÚ_±â»ç_³²","ÆäÄÚÆäÄÚ_±â»ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆäÄÚ_±â»ç_¿©","ÆäÄÚÆäÄÚ_±â»ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆäÄÚ_Å©·ç_³²","ÆäÄÚÆäÄÚ_Å©·ç_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÆäÄÚÆäÄÚ_Å©·ç_¿©","ÆäÄÚÆäÄÚ_Å©·ç_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÁ·ÎÆä¼­_¿©","ÇÁ·ÎÆä¼­_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÁ¸®½ºÆ®_³²","ÇÁ¸®½ºÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÁ¸®½ºÆ®_¿©","ÇÁ¸®½ºÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","ÇÁ¸®½ºÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","ÇÁ¸®½ºÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÏÀÌÇÁ¸®½ºÆ®_³²","ÇÏÀÌÇÁ¸®½ºÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÏÀÌÇÁ¸®½ºÆ®_¿©","ÇÏÀÌÇÁ¸®½ºÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","ÇÏÀÌÇÁ¸®½ºÆ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","ÇÏÀÌÇÁ¸®½ºÆ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇØÅÂ¼ºÁ¦_³²","ÇØÅÂ¼ºÁ¦_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇØÅÂ¼ºÁ¦_¿©","ÇØÅÂ¼ºÁ¦_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_³²","ÇØÅÂ¼Ò¿ï¸®ÆÛ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_¿©","ÇØÅÂ¼Ò¿ï¸®ÆÛ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇåÅÍ_³²","ÇåÅÍ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇåÅÍ_¿©","ÇåÅÍ_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"È­ÀÌÆ®½º¹Ì½º_³²","È­ÀÌÆ®½º¹Ì½º_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"È­ÀÌÆ®½º¹Ì½º_¿©","È­ÀÌÆ®½º¹Ì½º_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²","È­ÀÌÆ®½º¹Ì½º_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©","È­ÀÌÆ®½º¹Ì½º_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"'Å¸Á¶·¹ÀÎÁ®_³²","Å¸Á¶·¹ÀÎÁ®_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"'Å¸Á¶·¹ÀÎÁ®_¿©","Å¸Á¶·¹ÀÎÁ®_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"elemental_master_female_riding","¼Ò¼­·¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"elemental_master_male_riding","¼Ò¼­·¯_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"new_peco_crusader_female","ÆÈ¶óµò_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"new_peco_crusader_male","ÆÈ¶óµò_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"¹Î½ºÆ®·²_¿©","¿ø´õ·¯_¿©","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","ÇØÅÂ¼Ò¿ï¸®ÆÛ_³²","1=0,2=20,3=2,4=3,5=4,6=100,7=5,8=6,9=7,10=18,11=19,12=21,13=22,14=23,15=24,16=25,17=26,18=27,19=28,20=29"
