"Base","Style","Variant","ChangedEntries","Mask","BaseStyle"
"cardinal_male_riding","10","red","17","8_vs_9","9"
"cardinal_male_riding","11","orange","17","8_vs_9","9"
"cardinal_male_riding","12","gold","17","8_vs_9","9"
"cardinal_male_riding","13","green","17","8_vs_9","9"
"cardinal_male_riding","14","teal","17","8_vs_9","9"
"cardinal_male_riding","15","blue","17","8_vs_9","9"
"cardinal_male_riding","16","purple","17","8_vs_9","9"
"cardinal_male_riding","17","pink","17","8_vs_9","9"
"cardinal_male_riding","18","dark","17","8_vs_9","9"
"cardinal_male_riding","19","white","17","8_vs_9","9"
"cardinal_male_riding","20","brown","17","8_vs_9","9"
"cardinal_riding_³²","10","red","17","8_vs_9","9"
"cardinal_riding_³²","11","orange","17","8_vs_9","9"
"cardinal_riding_³²","12","gold","17","8_vs_9","9"
"cardinal_riding_³²","13","green","17","8_vs_9","9"
"cardinal_riding_³²","14","teal","17","8_vs_9","9"
"cardinal_riding_³²","15","blue","17","8_vs_9","9"
"cardinal_riding_³²","16","purple","17","8_vs_9","9"
"cardinal_riding_³²","17","pink","17","8_vs_9","9"
"cardinal_riding_³²","18","dark","17","8_vs_9","9"
"cardinal_riding_³²","19","white","17","8_vs_9","9"
"cardinal_riding_³²","20","brown","17","8_vs_9","9"
"cardinal_riding_¿©","10","red","33","8_vs_9","9"
"cardinal_riding_¿©","11","orange","33","8_vs_9","9"
"cardinal_riding_¿©","12","gold","33","8_vs_9","9"
"cardinal_riding_¿©","13","green","33","8_vs_9","9"
"cardinal_riding_¿©","14","teal","33","8_vs_9","9"
"cardinal_riding_¿©","15","blue","33","8_vs_9","9"
"cardinal_riding_¿©","16","purple","33","8_vs_9","9"
"cardinal_riding_¿©","17","pink","33","8_vs_9","9"
"cardinal_riding_¿©","18","dark","33","8_vs_9","9"
"cardinal_riding_¿©","19","white","33","8_vs_9","9"
"cardinal_riding_¿©","20","brown","33","8_vs_9","9"
"cardinal_³²","10","red","17","8_vs_9","9"
"cardinal_³²","11","orange","17","8_vs_9","9"
"cardinal_³²","12","gold","17","8_vs_9","9"
"cardinal_³²","13","green","17","8_vs_9","9"
"cardinal_³²","14","teal","17","8_vs_9","9"
"cardinal_³²","15","blue","17","8_vs_9","9"
"cardinal_³²","16","purple","17","8_vs_9","9"
"cardinal_³²","17","pink","17","8_vs_9","9"
"cardinal_³²","18","dark","17","8_vs_9","9"
"cardinal_³²","19","white","17","8_vs_9","9"
"cardinal_³²","20","brown","17","8_vs_9","9"
"cardinal_¿©","10","red","33","8_vs_9","9"
"cardinal_¿©","11","orange","33","8_vs_9","9"
"cardinal_¿©","12","gold","33","8_vs_9","9"
"cardinal_¿©","13","green","33","8_vs_9","9"
"cardinal_¿©","14","teal","33","8_vs_9","9"
"cardinal_¿©","15","blue","33","8_vs_9","9"
"cardinal_¿©","16","purple","33","8_vs_9","9"
"cardinal_¿©","17","pink","33","8_vs_9","9"
"cardinal_¿©","18","dark","33","8_vs_9","9"
"cardinal_¿©","19","white","33","8_vs_9","9"
"cardinal_¿©","20","brown","33","8_vs_9","9"
"cartsummoner_³²","10","red","47","8_vs_9","9"
"cartsummoner_³²","11","orange","47","8_vs_9","9"
"cartsummoner_³²","12","gold","47","8_vs_9","9"
"cartsummoner_³²","13","green","47","8_vs_9","9"
"cartsummoner_³²","14","teal","47","8_vs_9","9"
"cartsummoner_³²","15","blue","47","8_vs_9","9"
"cartsummoner_³²","16","purple","47","8_vs_9","9"
"cartsummoner_³²","17","pink","47","8_vs_9","9"
"cartsummoner_³²","18","dark","47","8_vs_9","9"
"cartsummoner_³²","19","white","47","8_vs_9","9"
"cartsummoner_³²","20","brown","47","8_vs_9","9"
"cartsummoner_¿©","10","red","31","8_vs_9","9"
"cartsummoner_¿©","11","orange","31","8_vs_9","9"
"cartsummoner_¿©","12","gold","31","8_vs_9","9"
"cartsummoner_¿©","13","green","31","8_vs_9","9"
"cartsummoner_¿©","14","teal","31","8_vs_9","9"
"cartsummoner_¿©","15","blue","31","8_vs_9","9"
"cartsummoner_¿©","16","purple","31","8_vs_9","9"
"cartsummoner_¿©","17","pink","31","8_vs_9","9"
"cartsummoner_¿©","18","dark","31","8_vs_9","9"
"cartsummoner_¿©","19","white","31","8_vs_9","9"
"cartsummoner_¿©","20","brown","31","8_vs_9","9"
"cart_summoner_³²","10","red","15","8_vs_9","9"
"cart_summoner_³²","11","orange","15","8_vs_9","9"
"cart_summoner_³²","12","gold","15","8_vs_9","9"
"cart_summoner_³²","13","green","15","8_vs_9","9"
"cart_summoner_³²","14","teal","15","8_vs_9","9"
"cart_summoner_³²","15","blue","15","8_vs_9","9"
"cart_summoner_³²","16","purple","15","8_vs_9","9"
"cart_summoner_³²","17","pink","15","8_vs_9","9"
"cart_summoner_³²","18","dark","15","8_vs_9","9"
"cart_summoner_³²","19","white","15","8_vs_9","9"
"cart_summoner_³²","20","brown","15","8_vs_9","9"
"cart_summoner_¿©","10","red","23","8_vs_9","9"
"cart_summoner_¿©","11","orange","23","8_vs_9","9"
"cart_summoner_¿©","12","gold","23","8_vs_9","9"
"cart_summoner_¿©","13","green","23","8_vs_9","9"
"cart_summoner_¿©","14","teal","23","8_vs_9","9"
"cart_summoner_¿©","15","blue","23","8_vs_9","9"
"cart_summoner_¿©","16","purple","23","8_vs_9","9"
"cart_summoner_¿©","17","pink","23","8_vs_9","9"
"cart_summoner_¿©","18","dark","23","8_vs_9","9"
"cart_summoner_¿©","19","white","23","8_vs_9","9"
"cart_summoner_¿©","20","brown","23","8_vs_9","9"
"champion_female","10","red","39","8_vs_9","9"
"champion_female","11","orange","39","8_vs_9","9"
"champion_female","12","gold","39","8_vs_9","9"
"champion_female","13","green","39","8_vs_9","9"
"champion_female","14","teal","39","8_vs_9","9"
"champion_female","15","blue","39","8_vs_9","9"
"champion_female","16","purple","39","8_vs_9","9"
"champion_female","17","pink","39","8_vs_9","9"
"champion_female","18","dark","39","8_vs_9","9"
"champion_female","19","white","39","8_vs_9","9"
"champion_female","20","brown","39","8_vs_9","9"
"champion_female_riding","10","red","39","8_vs_9","9"
"champion_female_riding","11","orange","39","8_vs_9","9"
"champion_female_riding","12","gold","39","8_vs_9","9"
"champion_female_riding","13","green","39","8_vs_9","9"
"champion_female_riding","14","teal","39","8_vs_9","9"
"champion_female_riding","15","blue","39","8_vs_9","9"
"champion_female_riding","16","purple","39","8_vs_9","9"
"champion_female_riding","17","pink","39","8_vs_9","9"
"champion_female_riding","18","dark","39","8_vs_9","9"
"champion_female_riding","19","white","39","8_vs_9","9"
"champion_female_riding","20","brown","39","8_vs_9","9"
"champion_male","10","red","39","8_vs_9","9"
"champion_male","11","orange","39","8_vs_9","9"
"champion_male","12","gold","39","8_vs_9","9"
"champion_male","13","green","39","8_vs_9","9"
"champion_male","14","teal","39","8_vs_9","9"
"champion_male","15","blue","39","8_vs_9","9"
"champion_male","16","purple","39","8_vs_9","9"
"champion_male","17","pink","39","8_vs_9","9"
"champion_male","18","dark","39","8_vs_9","9"
"champion_male","19","white","39","8_vs_9","9"
"champion_male","20","brown","39","8_vs_9","9"
"champion_male_riding","10","red","39","8_vs_9","9"
"champion_male_riding","11","orange","39","8_vs_9","9"
"champion_male_riding","12","gold","39","8_vs_9","9"
"champion_male_riding","13","green","39","8_vs_9","9"
"champion_male_riding","14","teal","39","8_vs_9","9"
"champion_male_riding","15","blue","39","8_vs_9","9"
"champion_male_riding","16","purple","39","8_vs_9","9"
"champion_male_riding","17","pink","39","8_vs_9","9"
"champion_male_riding","18","dark","39","8_vs_9","9"
"champion_male_riding","19","white","39","8_vs_9","9"
"champion_male_riding","20","brown","39","8_vs_9","9"
"clown_male","10","red","47","8_vs_9","9"
"clown_male","11","orange","47","8_vs_9","9"
"clown_male","12","gold","47","8_vs_9","9"
"clown_male","13","green","47","8_vs_9","9"
"clown_male","14","teal","47","8_vs_9","9"
"clown_male","15","blue","47","8_vs_9","9"
"clown_male","16","purple","47","8_vs_9","9"
"clown_male","17","pink","47","8_vs_9","9"
"clown_male","18","dark","47","8_vs_9","9"
"clown_male","19","white","47","8_vs_9","9"
"clown_male","20","brown","47","8_vs_9","9"
"creator_female","10","red","63","8_vs_9","9"
"creator_female","11","orange","63","8_vs_9","9"
"creator_female","12","gold","63","8_vs_9","9"
"creator_female","13","green","63","8_vs_9","9"
"creator_female","14","teal","63","8_vs_9","9"
"creator_female","15","blue","63","8_vs_9","9"
"creator_female","16","purple","63","8_vs_9","9"
"creator_female","17","pink","63","8_vs_9","9"
"creator_female","18","dark","63","8_vs_9","9"
"creator_female","19","white","63","8_vs_9","9"
"creator_female","20","brown","63","8_vs_9","9"
"creator_female_riding","10","red","63","8_vs_9","9"
"creator_female_riding","11","orange","63","8_vs_9","9"
"creator_female_riding","12","gold","63","8_vs_9","9"
"creator_female_riding","13","green","63","8_vs_9","9"
"creator_female_riding","14","teal","63","8_vs_9","9"
"creator_female_riding","15","blue","63","8_vs_9","9"
"creator_female_riding","16","purple","63","8_vs_9","9"
"creator_female_riding","17","pink","63","8_vs_9","9"
"creator_female_riding","18","dark","63","8_vs_9","9"
"creator_female_riding","19","white","63","8_vs_9","9"
"creator_female_riding","20","brown","63","8_vs_9","9"
"creator_male","10","red","47","8_vs_9","9"
"creator_male","11","orange","47","8_vs_9","9"
"creator_male","12","gold","47","8_vs_9","9"
"creator_male","13","green","47","8_vs_9","9"
"creator_male","14","teal","47","8_vs_9","9"
"creator_male","15","blue","47","8_vs_9","9"
"creator_male","16","purple","47","8_vs_9","9"
"creator_male","17","pink","47","8_vs_9","9"
"creator_male","18","dark","47","8_vs_9","9"
"creator_male","19","white","47","8_vs_9","9"
"creator_male","20","brown","47","8_vs_9","9"
"creator_male_riding","10","red","47","8_vs_9","9"
"creator_male_riding","11","orange","47","8_vs_9","9"
"creator_male_riding","12","gold","47","8_vs_9","9"
"creator_male_riding","13","green","47","8_vs_9","9"
"creator_male_riding","14","teal","47","8_vs_9","9"
"creator_male_riding","15","blue","47","8_vs_9","9"
"creator_male_riding","16","purple","47","8_vs_9","9"
"creator_male_riding","17","pink","47","8_vs_9","9"
"creator_male_riding","18","dark","47","8_vs_9","9"
"creator_male_riding","19","white","47","8_vs_9","9"
"creator_male_riding","20","brown","47","8_vs_9","9"
"crusader_female","10","red","71","8_vs_9","9"
"crusader_female","11","orange","71","8_vs_9","9"
"crusader_female","12","gold","71","8_vs_9","9"
"crusader_female","13","green","71","8_vs_9","9"
"crusader_female","14","teal","71","8_vs_9","9"
"crusader_female","15","blue","71","8_vs_9","9"
"crusader_female","16","purple","71","8_vs_9","9"
"crusader_female","17","pink","71","8_vs_9","9"
"crusader_female","18","dark","71","8_vs_9","9"
"crusader_female","19","white","71","8_vs_9","9"
"crusader_female","20","brown","71","8_vs_9","9"
"crusader_male","10","red","55","8_vs_9","9"
"crusader_male","11","orange","55","8_vs_9","9"
"crusader_male","12","gold","55","8_vs_9","9"
"crusader_male","13","green","55","8_vs_9","9"
"crusader_male","14","teal","55","8_vs_9","9"
"crusader_male","15","blue","55","8_vs_9","9"
"crusader_male","16","purple","55","8_vs_9","9"
"crusader_male","17","pink","55","8_vs_9","9"
"crusader_male","18","dark","55","8_vs_9","9"
"crusader_male","19","white","55","8_vs_9","9"
"crusader_male","20","brown","55","8_vs_9","9"
"dancer_female","10","red","111","8_vs_9","9"
"dancer_female","11","orange","111","8_vs_9","9"
"dancer_female","12","gold","111","8_vs_9","9"
"dancer_female","13","green","111","8_vs_9","9"
"dancer_female","14","teal","111","8_vs_9","9"
"dancer_female","15","blue","111","8_vs_9","9"
"dancer_female","16","purple","111","8_vs_9","9"
"dancer_female","17","pink","111","8_vs_9","9"
"dancer_female","18","dark","111","8_vs_9","9"
"dancer_female","19","white","111","8_vs_9","9"
"dancer_female","20","brown","111","8_vs_9","9"
"dancer_female_riding","10","red","111","8_vs_9","9"
"dancer_female_riding","11","orange","111","8_vs_9","9"
"dancer_female_riding","12","gold","111","8_vs_9","9"
"dancer_female_riding","13","green","111","8_vs_9","9"
"dancer_female_riding","14","teal","111","8_vs_9","9"
"dancer_female_riding","15","blue","111","8_vs_9","9"
"dancer_female_riding","16","purple","111","8_vs_9","9"
"dancer_female_riding","17","pink","111","8_vs_9","9"
"dancer_female_riding","18","dark","111","8_vs_9","9"
"dancer_female_riding","19","white","111","8_vs_9","9"
"dancer_female_riding","20","brown","111","8_vs_9","9"
"dancer_male","10","red","47","8_vs_9","9"
"dancer_male","11","orange","47","8_vs_9","9"
"dancer_male","12","gold","47","8_vs_9","9"
"dancer_male","13","green","47","8_vs_9","9"
"dancer_male","14","teal","47","8_vs_9","9"
"dancer_male","15","blue","47","8_vs_9","9"
"dancer_male","16","purple","47","8_vs_9","9"
"dancer_male","17","pink","47","8_vs_9","9"
"dancer_male","18","dark","47","8_vs_9","9"
"dancer_male","19","white","47","8_vs_9","9"
"dancer_male","20","brown","47","8_vs_9","9"
"dog_guillotine_cross_female","10","red","38","8_vs_9","9"
"dog_guillotine_cross_female","11","orange","38","8_vs_9","9"
"dog_guillotine_cross_female","12","gold","38","8_vs_9","9"
"dog_guillotine_cross_female","13","green","38","8_vs_9","9"
"dog_guillotine_cross_female","14","teal","38","8_vs_9","9"
"dog_guillotine_cross_female","15","blue","38","8_vs_9","9"
"dog_guillotine_cross_female","16","purple","38","8_vs_9","9"
"dog_guillotine_cross_female","17","pink","38","8_vs_9","9"
"dog_guillotine_cross_female","18","dark","38","8_vs_9","9"
"dog_guillotine_cross_female","19","white","38","8_vs_9","9"
"dog_guillotine_cross_female","20","brown","38","8_vs_9","9"
"dog_guillotine_cross_male","10","red","46","8_vs_9","9"
"dog_guillotine_cross_male","11","orange","46","8_vs_9","9"
"dog_guillotine_cross_male","12","gold","46","8_vs_9","9"
"dog_guillotine_cross_male","13","green","46","8_vs_9","9"
"dog_guillotine_cross_male","14","teal","46","8_vs_9","9"
"dog_guillotine_cross_male","15","blue","46","8_vs_9","9"
"dog_guillotine_cross_male","16","purple","46","8_vs_9","9"
"dog_guillotine_cross_male","17","pink","46","8_vs_9","9"
"dog_guillotine_cross_male","18","dark","46","8_vs_9","9"
"dog_guillotine_cross_male","19","white","46","8_vs_9","9"
"dog_guillotine_cross_male","20","brown","46","8_vs_9","9"
"dog_rogue_female","10","red","55","8_vs_9","9"
"dog_rogue_female","11","orange","55","8_vs_9","9"
"dog_rogue_female","12","gold","55","8_vs_9","9"
"dog_rogue_female","13","green","55","8_vs_9","9"
"dog_rogue_female","14","teal","55","8_vs_9","9"
"dog_rogue_female","15","blue","55","8_vs_9","9"
"dog_rogue_female","16","purple","55","8_vs_9","9"
"dog_rogue_female","17","pink","55","8_vs_9","9"
"dog_rogue_female","18","dark","55","8_vs_9","9"
"dog_rogue_female","19","white","55","8_vs_9","9"
"dog_rogue_female","20","brown","55","8_vs_9","9"
"dog_rogue_male","10","red","62","8_vs_9","9"
"dog_rogue_male","11","orange","62","8_vs_9","9"
"dog_rogue_male","12","gold","62","8_vs_9","9"
"dog_rogue_male","13","green","62","8_vs_9","9"
"dog_rogue_male","14","teal","62","8_vs_9","9"
"dog_rogue_male","15","blue","62","8_vs_9","9"
"dog_rogue_male","16","purple","62","8_vs_9","9"
"dog_rogue_male","17","pink","62","8_vs_9","9"
"dog_rogue_male","18","dark","62","8_vs_9","9"
"dog_rogue_male","19","white","62","8_vs_9","9"
"dog_rogue_male","20","brown","62","8_vs_9","9"
"dog_shadow_chaser_female","10","red","49","8_vs_9","9"
"dog_shadow_chaser_female","11","orange","49","8_vs_9","9"
"dog_shadow_chaser_female","12","gold","49","8_vs_9","9"
"dog_shadow_chaser_female","13","green","49","8_vs_9","9"
"dog_shadow_chaser_female","14","teal","49","8_vs_9","9"
"dog_shadow_chaser_female","15","blue","49","8_vs_9","9"
"dog_shadow_chaser_female","16","purple","49","8_vs_9","9"
"dog_shadow_chaser_female","17","pink","49","8_vs_9","9"
"dog_shadow_chaser_female","18","dark","49","8_vs_9","9"
"dog_shadow_chaser_female","19","white","49","8_vs_9","9"
"dog_shadow_chaser_female","20","brown","49","8_vs_9","9"
"dog_shadow_chaser_male","10","red","56","8_vs_9","9"
"dog_shadow_chaser_male","11","orange","56","8_vs_9","9"
"dog_shadow_chaser_male","12","gold","56","8_vs_9","9"
"dog_shadow_chaser_male","13","green","56","8_vs_9","9"
"dog_shadow_chaser_male","14","teal","56","8_vs_9","9"
"dog_shadow_chaser_male","15","blue","56","8_vs_9","9"
"dog_shadow_chaser_male","16","purple","56","8_vs_9","9"
"dog_shadow_chaser_male","17","pink","56","8_vs_9","9"
"dog_shadow_chaser_male","18","dark","56","8_vs_9","9"
"dog_shadow_chaser_male","19","white","56","8_vs_9","9"
"dog_shadow_chaser_male","20","brown","56","8_vs_9","9"
"dog_stalker_female","10","red","71","8_vs_9","9"
"dog_stalker_female","11","orange","71","8_vs_9","9"
"dog_stalker_female","12","gold","71","8_vs_9","9"
"dog_stalker_female","13","green","71","8_vs_9","9"
"dog_stalker_female","14","teal","71","8_vs_9","9"
"dog_stalker_female","15","blue","71","8_vs_9","9"
"dog_stalker_female","16","purple","71","8_vs_9","9"
"dog_stalker_female","17","pink","71","8_vs_9","9"
"dog_stalker_female","18","dark","71","8_vs_9","9"
"dog_stalker_female","19","white","71","8_vs_9","9"
"dog_stalker_female","20","brown","71","8_vs_9","9"
"dog_stalker_male","10","red","55","8_vs_9","9"
"dog_stalker_male","11","orange","55","8_vs_9","9"
"dog_stalker_male","12","gold","55","8_vs_9","9"
"dog_stalker_male","13","green","55","8_vs_9","9"
"dog_stalker_male","14","teal","55","8_vs_9","9"
"dog_stalker_male","15","blue","55","8_vs_9","9"
"dog_stalker_male","16","purple","55","8_vs_9","9"
"dog_stalker_male","17","pink","55","8_vs_9","9"
"dog_stalker_male","18","dark","55","8_vs_9","9"
"dog_stalker_male","19","white","55","8_vs_9","9"
"dog_stalker_male","20","brown","55","8_vs_9","9"
"dog_thief_female","10","red","30","8_vs_9","9"
"dog_thief_female","11","orange","30","8_vs_9","9"
"dog_thief_female","12","gold","30","8_vs_9","9"
"dog_thief_female","13","green","30","8_vs_9","9"
"dog_thief_female","14","teal","30","8_vs_9","9"
"dog_thief_female","15","blue","30","8_vs_9","9"
"dog_thief_female","16","purple","30","8_vs_9","9"
"dog_thief_female","17","pink","30","8_vs_9","9"
"dog_thief_female","18","dark","30","8_vs_9","9"
"dog_thief_female","19","white","30","8_vs_9","9"
"dog_thief_female","20","brown","30","8_vs_9","9"
"dog_thief_male","10","red","14","8_vs_9","9"
"dog_thief_male","11","orange","14","8_vs_9","9"
"dog_thief_male","12","gold","14","8_vs_9","9"
"dog_thief_male","13","green","14","8_vs_9","9"
"dog_thief_male","14","teal","14","8_vs_9","9"
"dog_thief_male","15","blue","14","8_vs_9","9"
"dog_thief_male","16","purple","14","8_vs_9","9"
"dog_thief_male","17","pink","14","8_vs_9","9"
"dog_thief_male","18","dark","14","8_vs_9","9"
"dog_thief_male","19","white","14","8_vs_9","9"
"dog_thief_male","20","brown","14","8_vs_9","9"
"dragon_knight_chicken_³²","10","red","49","8_vs_9","9"
"dragon_knight_chicken_³²","11","orange","49","8_vs_9","9"
"dragon_knight_chicken_³²","12","gold","49","8_vs_9","9"
"dragon_knight_chicken_³²","13","green","49","8_vs_9","9"
"dragon_knight_chicken_³²","14","teal","49","8_vs_9","9"
"dragon_knight_chicken_³²","15","blue","49","8_vs_9","9"
"dragon_knight_chicken_³²","16","purple","49","8_vs_9","9"
"dragon_knight_chicken_³²","17","pink","49","8_vs_9","9"
"dragon_knight_chicken_³²","18","dark","49","8_vs_9","9"
"dragon_knight_chicken_³²","19","white","49","8_vs_9","9"
"dragon_knight_chicken_³²","20","brown","49","8_vs_9","9"
"dragon_knight_chicken_¿©","10","red","48","8_vs_9","9"
"dragon_knight_chicken_¿©","11","orange","48","8_vs_9","9"
"dragon_knight_chicken_¿©","12","gold","48","8_vs_9","9"
