"Base","Missing","SourceNumber","Source","Created"
"ÄÌº£·Î½º¾î½ê½Å_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_6.pal"
"ÄÌº£·Î½º¾î½ê½Å_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_7.pal"
"ÄÌº£·Î½º¾î½ê½Å_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½Å_¿©_8.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_4.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_5.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_6.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_7.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_³²_8.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_4.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_5.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_6.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_7.pal"
"ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÄÌº£·Î½º¾î½ê½ÅÅ©·Î½º_¿©_8.pal"
"Å©¶ó¿î_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_4.pal"
"Å©¶ó¿î_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_5.pal"
"Å©¶ó¿î_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_6.pal"
"Å©¶ó¿î_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_7.pal"
"Å©¶ó¿î_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¶ó¿î_¿©_8.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_4.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_5.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_6.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_7.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_³²_8.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_4.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_5.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_6.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_7.pal"
"Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å©¸®¿¡ÀÌÅÍ¸äµÅÁö_¿©_8.pal"
"Å¸Á¶±Ã¼ö_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_5.pal"
"Å¸Á¶±Ã¼ö_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_6.pal"
"Å¸Á¶±Ã¼ö_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_7.pal"
"Å¸Á¶±Ã¼ö_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_³²_8.pal"
"Å¸Á¶±Ã¼ö_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_5.pal"
"Å¸Á¶±Ã¼ö_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_6.pal"
"Å¸Á¶±Ã¼ö_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_7.pal"
"Å¸Á¶±Ã¼ö_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶±Ã¼ö_¿©_8.pal"
"Å¸Á¶¹«Èñ_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_4.pal"
"Å¸Á¶¹«Èñ_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_5.pal"
"Å¸Á¶¹«Èñ_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_6.pal"
"Å¸Á¶¹«Èñ_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_7.pal"
"Å¸Á¶¹«Èñ_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_³²_8.pal"
"Å¸Á¶¹«Èñ_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_5.pal"
"Å¸Á¶¹«Èñ_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_6.pal"
"Å¸Á¶¹«Èñ_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_7.pal"
"Å¸Á¶¹«Èñ_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹«Èñ_¿©_8.pal"
"Å¸Á¶¹Î½ºÆ®·²_³²","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Î½ºÆ®·²_³²_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Î½ºÆ®·²_³²_8.pal"
"Å¸Á¶¹Ùµå_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_5.pal"
"Å¸Á¶¹Ùµå_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_6.pal"
"Å¸Á¶¹Ùµå_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_7.pal"
"Å¸Á¶¹Ùµå_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_³²_8.pal"
"Å¸Á¶¹Ùµå_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_4.pal"
"Å¸Á¶¹Ùµå_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_5.pal"
"Å¸Á¶¹Ùµå_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_6.pal"
"Å¸Á¶¹Ùµå_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_7.pal"
"Å¸Á¶¹Ùµå_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¹Ùµå_¿©_8.pal"
"Å¸Á¶½º³ªÀÌÆÛ_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_4.pal"
"Å¸Á¶½º³ªÀÌÆÛ_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_5.pal"
"Å¸Á¶½º³ªÀÌÆÛ_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_6.pal"
"Å¸Á¶½º³ªÀÌÆÛ_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_7.pal"
"Å¸Á¶½º³ªÀÌÆÛ_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_³²_8.pal"
"Å¸Á¶½º³ªÀÌÆÛ_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_4.pal"
"Å¸Á¶½º³ªÀÌÆÛ_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_5.pal"
"Å¸Á¶½º³ªÀÌÆÛ_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_6.pal"
"Å¸Á¶½º³ªÀÌÆÛ_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_7.pal"
"Å¸Á¶½º³ªÀÌÆÛ_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶½º³ªÀÌÆÛ_¿©_8.pal"
"Å¸Á¶¿ø´õ·¯_¿©","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¿ø´õ·¯_¿©_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶¿ø´õ·¯_¿©_8.pal"
"Å¸Á¶Â¤½Ã_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_4.pal"
"Å¸Á¶Â¤½Ã_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_5.pal"
"Å¸Á¶Â¤½Ã_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_6.pal"
"Å¸Á¶Â¤½Ã_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_7.pal"
"Å¸Á¶Â¤½Ã_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_³²_8.pal"
"Å¸Á¶Â¤½Ã_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_4.pal"
"Å¸Á¶Â¤½Ã_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_5.pal"
"Å¸Á¶Â¤½Ã_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_6.pal"
"Å¸Á¶Â¤½Ã_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_7.pal"
"Å¸Á¶Â¤½Ã_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Â¤½Ã_¿©_8.pal"
"Å¸Á¶Å©¶ó¿î_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_4.pal"
"Å¸Á¶Å©¶ó¿î_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_5.pal"
"Å¸Á¶Å©¶ó¿î_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_6.pal"
"Å¸Á¶Å©¶ó¿î_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_7.pal"
"Å¸Á¶Å©¶ó¿î_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_³²_8.pal"
"Å¸Á¶Å©¶ó¿î_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_4.pal"
"Å¸Á¶Å©¶ó¿î_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_5.pal"
"Å¸Á¶Å©¶ó¿î_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_6.pal"
"Å¸Á¶Å©¶ó¿î_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_7.pal"
"Å¸Á¶Å©¶ó¿î_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶Å©¶ó¿î_¿©_8.pal"
"Å¸Á¶ÇåÅÍ_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_5.pal"
"Å¸Á¶ÇåÅÍ_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_6.pal"
"Å¸Á¶ÇåÅÍ_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_7.pal"
"Å¸Á¶ÇåÅÍ_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_³²_8.pal"
"Å¸Á¶ÇåÅÍ_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_5.pal"
"Å¸Á¶ÇåÅÍ_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_6.pal"
